,datas_tb2,saldo atual_tb2,estoque minimo_tb2,corrigido_tb2,data corrigida_tb2,entradas_tb2,produto,grupo
185,2023-07-12,-22367.88,3460.06,11018.15,2023-07-07,,"120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300",Chapas
186,2023-07-13,-23059.9,3460.06,10326.14,2023-07-10,,"120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300",Chapas
187,2023-07-14,-23751.91,3460.06,9634.13,2023-07-11,,"120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300",Chapas
188,2023-07-17,-24443.92,3460.06,8942.12,2023-07-12,,"120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300",Chapas
189,2023-07-18,-25135.93,3460.06,8250.1,2023-07-13,,"120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300",Chapas
190,2023-07-19,-25827.94,3460.06,7558.09,2023-07-14,,"120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300",Chapas
191,2023-04-20,9925.71,3150.8725,9925.71,2023-04-20,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
192,2023-04-24,9295.54,3150.8725,9295.54,2023-04-24,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
193,2023-04-25,8665.36,3150.8725,8665.36,2023-04-25,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
194,2023-04-26,8035.19,3150.8725,8035.19,2023-04-26,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
195,2023-04-27,7405.01,3150.8725,7405.01,2023-04-27,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
196,2023-04-28,6774.84,3150.8725,6774.84,2023-04-28,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
197,2023-05-02,6144.66,3150.8725,6144.66,2023-05-02,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
198,2023-05-03,5514.49,3150.8725,5514.49,2023-05-03,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
199,2023-05-04,4884.31,3150.8725,4884.31,2023-05-04,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
200,2023-05-05,4254.14,3150.8725,4254.14,2023-05-05,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
201,2023-05-08,3623.97,3150.8725,3623.97,2023-05-08,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
202,2023-05-09,2993.79,3150.8725,13623.97,2023-05-08,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
203,2023-05-10,2363.62,3150.8725,12993.79,2023-05-09,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
204,2023-05-11,1733.44,3150.8725,12363.62,2023-05-10,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
205,2023-05-12,1103.27,3150.8725,11733.44,2023-05-11,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
206,2023-05-15,473.09,3150.8725,11103.27,2023-05-12,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
207,2023-05-16,-157.08,3150.8725,10473.09,2023-05-15,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
208,2023-05-17,-787.26,3150.8725,9842.92,2023-05-16,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
209,2023-05-18,-1417.43,3150.8725,9212.74,2023-05-17,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
210,2023-05-19,-2047.61,3150.8725,8582.57,2023-05-18,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
211,2023-05-22,-2677.78,3150.8725,7952.39,2023-05-19,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
212,2023-05-23,-3307.95,3150.8725,7322.22,2023-05-22,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
213,2023-05-24,-3938.13,3150.8725,6692.05,2023-05-23,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
214,2023-05-25,-4568.3,3150.8725,6061.87,2023-05-24,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
215,2023-05-26,-5198.48,3150.8725,5431.7,2023-05-25,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
216,2023-05-29,-5828.65,3150.8725,4801.52,2023-05-26,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
217,2023-05-30,-6458.83,3150.8725,4171.35,2023-05-29,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
218,2023-05-31,-7089.0,3150.8725,3541.17,2023-05-30,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
219,2023-06-01,-7719.18,3150.8725,13541.17,2023-05-30,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
220,2023-06-02,-8349.35,3150.8725,12911.0,2023-05-31,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
221,2023-06-05,-8979.53,3150.8725,12280.82,2023-06-01,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
222,2023-06-06,-9609.7,3150.8725,11650.65,2023-06-02,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
223,2023-06-07,-10239.87,3150.8725,11020.48,2023-06-05,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
224,2023-06-08,-10870.05,3150.8725,10390.3,2023-06-06,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
225,2023-06-09,-11500.22,3150.8725,9760.13,2023-06-07,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
226,2023-06-12,-12130.4,3150.8725,9129.95,2023-06-08,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
227,2023-06-13,-12760.57,3150.8725,8499.78,2023-06-09,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
228,2023-06-14,-13390.75,3150.8725,7869.6,2023-06-12,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
229,2023-06-15,-14020.92,3150.8725,7239.43,2023-06-13,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
230,2023-06-16,-14651.1,3150.8725,6609.25,2023-06-14,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
231,2023-06-19,-15281.27,3150.8725,5979.08,2023-06-15,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
232,2023-06-20,-15911.44,3150.8725,5348.9,2023-06-16,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
233,2023-06-21,-16541.62,3150.8725,4718.73,2023-06-19,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
234,2023-06-22,-17171.79,3150.8725,4088.56,2023-06-20,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
235,2023-06-23,-17801.97,3150.8725,3458.38,2023-06-21,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
236,2023-06-26,-18432.14,3150.8725,13458.38,2023-06-21,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
237,2023-06-27,-19062.32,3150.8725,12828.21,2023-06-22,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
238,2023-06-28,-19692.49,3150.8725,12198.03,2023-06-23,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
239,2023-06-29,-20322.67,3150.8725,11567.86,2023-06-26,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
240,2023-06-30,-20952.84,3150.8725,10937.68,2023-06-27,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
241,2023-07-03,-21583.02,3150.8725,10307.51,2023-06-28,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
242,2023-07-04,-22213.19,3150.8725,9677.33,2023-06-29,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
243,2023-07-05,-22843.36,3150.8725,9047.16,2023-06-30,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
244,2023-07-06,-23473.54,3150.8725,8416.99,2023-07-03,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
245,2023-07-07,-24103.71,3150.8725,7786.81,2023-07-04,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
246,2023-07-10,-24733.89,3150.8725,7156.64,2023-07-05,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
247,2023-07-11,-25364.06,3150.8725,6526.46,2023-07-06,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
248,2023-07-12,-25994.24,3150.8725,5896.29,2023-07-07,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
249,2023-07-13,-26624.41,3150.8725,5266.11,2023-07-10,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
250,2023-07-14,-27254.59,3150.8725,4635.94,2023-07-11,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
251,2023-07-17,-27884.76,3150.8725,4005.76,2023-07-12,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
252,2023-07-18,-28514.93,3150.8725,3375.59,2023-07-13,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
253,2023-07-19,-29145.11,3150.8725,13375.59,2023-07-13,,"120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300",Chapas
254,2023-04-20,1792.58,2974.2175,1792.58,2023-04-20,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
255,2023-04-24,1197.74,2974.2175,11792.58,2023-04-20,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
256,2023-04-25,602.89,2974.2175,11197.74,2023-04-24,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
257,2023-04-26,8.05,2974.2175,10602.89,2023-04-25,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
258,2023-04-27,-586.79,2974.2175,10008.05,2023-04-26,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
259,2023-04-28,-1181.64,2974.2175,9413.21,2023-04-27,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
260,2023-05-02,-1776.48,2974.2175,8818.36,2023-04-28,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
261,2023-05-03,-2371.32,2974.2175,8223.52,2023-05-02,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
262,2023-05-04,-2966.17,2974.2175,7628.68,2023-05-03,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
263,2023-05-05,-3561.01,2974.2175,7033.83,2023-05-04,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
264,2023-05-08,-4155.86,2974.2175,6438.99,2023-05-05,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
265,2023-05-09,-4750.7,2974.2175,5844.15,2023-05-08,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
266,2023-05-10,-5345.54,2974.2175,5249.3,2023-05-09,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
267,2023-05-11,-5940.39,2974.2175,4654.46,2023-05-10,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
268,2023-05-12,-6535.23,2974.2175,4059.61,2023-05-11,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
269,2023-05-15,-7130.07,2974.2175,3464.77,2023-05-12,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
270,2023-05-16,-7724.92,2974.2175,13464.77,2023-05-12,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
271,2023-05-17,-8319.76,2974.2175,12869.93,2023-05-15,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
272,2023-05-18,-8914.6,2974.2175,12275.08,2023-05-16,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
273,2023-05-19,-9509.45,2974.2175,11680.24,2023-05-17,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
274,2023-05-22,-10104.29,2974.2175,11085.4,2023-05-18,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
275,2023-05-23,-10699.13,2974.2175,10490.55,2023-05-19,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
276,2023-05-24,-11293.98,2974.2175,9895.71,2023-05-22,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
277,2023-05-25,-11888.82,2974.2175,9300.87,2023-05-23,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
278,2023-05-26,-12483.66,2974.2175,8706.02,2023-05-24,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
279,2023-05-29,-13078.51,2974.2175,8111.18,2023-05-25,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
280,2023-05-30,-13673.35,2974.2175,7516.34,2023-05-26,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
281,2023-05-31,-14268.19,2974.2175,6921.49,2023-05-29,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
282,2023-06-01,-14863.04,2974.2175,6326.65,2023-05-30,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
283,2023-06-02,-15457.88,2974.2175,5731.81,2023-05-31,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
284,2023-06-05,-16052.73,2974.2175,5136.96,2023-06-01,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
285,2023-06-06,-16647.57,2974.2175,4542.12,2023-06-02,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
286,2023-06-07,-17242.41,2974.2175,3947.27,2023-06-05,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
287,2023-06-08,-17837.26,2974.2175,3352.43,2023-06-06,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
288,2023-06-09,-18432.1,2974.2175,13352.43,2023-06-06,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
289,2023-06-12,-19026.94,2974.2175,12757.59,2023-06-07,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
290,2023-06-13,-19621.79,2974.2175,12162.74,2023-06-08,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
291,2023-06-14,-20216.63,2974.2175,11567.9,2023-06-09,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
292,2023-06-15,-20811.47,2974.2175,10973.06,2023-06-12,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
293,2023-06-16,-21406.32,2974.2175,10378.21,2023-06-13,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
294,2023-06-19,-22001.16,2974.2175,9783.37,2023-06-14,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
295,2023-06-20,-22596.0,2974.2175,9188.53,2023-06-15,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
296,2023-06-21,-23190.85,2974.2175,8593.68,2023-06-16,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
297,2023-06-22,-23785.69,2974.2175,7998.84,2023-06-19,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
298,2023-06-23,-24380.53,2974.2175,7404.0,2023-06-20,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
299,2023-06-26,-24975.38,2974.2175,6809.15,2023-06-21,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
300,2023-06-27,-25570.22,2974.2175,6214.31,2023-06-22,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
301,2023-06-28,-26165.06,2974.2175,5619.47,2023-06-23,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
302,2023-06-29,-26759.91,2974.2175,5024.62,2023-06-26,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
303,2023-06-30,-27354.75,2974.2175,4429.78,2023-06-27,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
304,2023-07-03,-27949.6,2974.2175,3834.94,2023-06-28,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
305,2023-07-04,-28544.44,2974.2175,3240.09,2023-06-29,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
306,2023-07-05,-29139.28,2974.2175,13240.09,2023-06-29,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
307,2023-07-06,-29734.13,2974.2175,12645.25,2023-06-30,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
308,2023-07-07,-30328.97,2974.2175,12050.41,2023-07-03,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
309,2023-07-10,-30923.81,2974.2175,11455.56,2023-07-04,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
310,2023-07-11,-31518.66,2974.2175,10860.72,2023-07-05,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
311,2023-07-12,-32113.5,2974.2175,10265.87,2023-07-06,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
312,2023-07-13,-32708.34,2974.2175,9671.03,2023-07-07,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
313,2023-07-14,-33303.19,2974.2175,9076.19,2023-07-10,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
314,2023-07-17,-33898.03,2974.2175,8481.34,2023-07-11,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
315,2023-07-18,-34492.87,2974.2175,7886.5,2023-07-12,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
316,2023-07-19,-35087.72,2974.2175,7291.66,2023-07-13,,"120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300",Chapas
317,2023-04-20,6437.5,1182.6125,6437.5,2023-04-20,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
318,2023-04-24,6200.98,1182.6125,6200.98,2023-04-24,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
319,2023-04-25,5964.46,1182.6125,5964.46,2023-04-25,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
320,2023-04-26,5727.93,1182.6125,5727.93,2023-04-26,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
321,2023-04-27,5491.41,1182.6125,5491.41,2023-04-27,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
322,2023-04-28,5254.89,1182.6125,5254.89,2023-04-28,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
323,2023-05-02,5018.37,1182.6125,5018.37,2023-05-02,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
324,2023-05-03,4781.84,1182.6125,4781.84,2023-05-03,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
325,2023-05-04,4545.32,1182.6125,4545.32,2023-05-04,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
326,2023-05-05,4308.8,1182.6125,4308.8,2023-05-05,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
327,2023-05-08,4072.28,1182.6125,4072.28,2023-05-08,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
328,2023-05-09,3835.75,1182.6125,3835.75,2023-05-09,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
329,2023-05-10,3599.23,1182.6125,3599.23,2023-05-10,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
330,2023-05-11,3362.71,1182.6125,3362.71,2023-05-11,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
331,2023-05-12,3126.19,1182.6125,3126.19,2023-05-12,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
332,2023-05-15,2889.66,1182.6125,2889.66,2023-05-15,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
333,2023-05-16,2653.14,1182.6125,2653.14,2023-05-16,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
334,2023-05-17,2416.62,1182.6125,2416.62,2023-05-17,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
335,2023-05-18,2180.1,1182.6125,2180.1,2023-05-18,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
336,2023-05-19,1943.57,1182.6125,1943.57,2023-05-19,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
337,2023-05-22,1707.05,1182.6125,1707.05,2023-05-22,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
338,2023-05-23,1470.53,1182.6125,1470.53,2023-05-23,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
339,2023-05-24,1234.01,1182.6125,1234.01,2023-05-24,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
340,2023-05-25,997.48,1182.6125,11234.01,2023-05-24,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
341,2023-05-26,760.96,1182.6125,10997.48,2023-05-25,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
342,2023-05-29,524.44,1182.6125,10760.96,2023-05-26,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
343,2023-05-30,287.91,1182.6125,10524.44,2023-05-29,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
344,2023-05-31,51.39,1182.6125,10287.92,2023-05-30,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
345,2023-06-01,-185.13,1182.6125,10051.39,2023-05-31,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
346,2023-06-02,-421.65,1182.6125,9814.87,2023-06-01,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
347,2023-06-05,-658.18,1182.6125,9578.35,2023-06-02,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
348,2023-06-06,-894.7,1182.6125,9341.83,2023-06-05,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
349,2023-06-07,-1131.22,1182.6125,9105.3,2023-06-06,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
350,2023-06-08,-1367.74,1182.6125,8868.78,2023-06-07,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
351,2023-06-09,-1604.27,1182.6125,8632.26,2023-06-08,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
352,2023-06-12,-1840.79,1182.6125,8395.74,2023-06-09,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
353,2023-06-13,-2077.31,1182.6125,8159.21,2023-06-12,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
354,2023-06-14,-2313.83,1182.6125,7922.69,2023-06-13,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
355,2023-06-15,-2550.36,1182.6125,7686.17,2023-06-14,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
356,2023-06-16,-2786.88,1182.6125,7449.65,2023-06-15,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
357,2023-06-19,-3023.4,1182.6125,7213.12,2023-06-16,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
358,2023-06-20,-3259.92,1182.6125,6976.6,2023-06-19,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
359,2023-06-21,-3496.45,1182.6125,6740.08,2023-06-20,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
360,2023-06-22,-3732.97,1182.6125,6503.56,2023-06-21,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
361,2023-06-23,-3969.49,1182.6125,6267.03,2023-06-22,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
362,2023-06-26,-4206.01,1182.6125,6030.51,2023-06-23,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
363,2023-06-27,-4442.54,1182.6125,5793.99,2023-06-26,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
364,2023-06-28,-4679.06,1182.6125,5557.47,2023-06-27,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
365,2023-06-29,-4915.58,1182.6125,5320.94,2023-06-28,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
366,2023-06-30,-5152.1,1182.6125,5084.42,2023-06-29,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
367,2023-07-03,-5388.63,1182.6125,4847.9,2023-06-30,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
368,2023-07-04,-5625.15,1182.6125,4611.38,2023-07-03,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
369,2023-07-05,-5861.67,1182.6125,4374.85,2023-07-04,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
370,2023-07-06,-6098.19,1182.6125,4138.33,2023-07-05,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
371,2023-07-07,-6334.72,1182.6125,3901.81,2023-07-06,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
372,2023-07-10,-6571.24,1182.6125,3665.29,2023-07-07,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
373,2023-07-11,-6807.76,1182.6125,3428.76,2023-07-10,,"120650 - CHAPA GQ   5/16(7,94)     1010",Chapas
